date,time,year,month,day,week,day_of_week,coordinates
2013-07-25,8:04:10 PM,2013,7,25,30,3,"(41.956162, -87.719928)"
2013-07-25,8:04:20 PM,2013,7,25,30,3,"(41.956123, -87.71958)"
2013-07-25,8:04:50 PM,2013,7,25,30,3,"(41.956432, -87.719247)"
2013-07-25,8:05:00 PM,2013,7,25,30,3,"(41.956702, -87.719253)"
2013-07-25,8:05:11 PM,2013,7,25,30,3,"(41.957185, -87.719265)"
2013-07-25,8:05:20 PM,2013,7,25,30,3,"(41.957497, -87.719283)"
2013-07-25,8:05:31 PM,2013,7,25,30,3,"(41.957988, -87.7193)"
2013-07-25,8:05:40 PM,2013,7,25,30,3,"(41.9584, -87.719312)"
2013-07-25,8:05:50 PM,2013,7,25,30,3,"(41.958825, -87.7193)"
2013-07-25,8:06:00 PM,2013,7,25,30,3,"(41.959232, -87.719308)"
2013-07-25,8:06:11 PM,2013,7,25,30,3,"(41.959722, -87.719323)"
2013-07-25,8:06:20 PM,2013,7,25,30,3,"(41.960108, -87.719327)"
2013-07-25,8:06:31 PM,2013,7,25,30,3,"(41.960608, -87.719345)"
2013-07-25,8:07:21 PM,2013,7,25,30,3,"(41.96118, -87.71935)"
2013-07-25,8:07:30 PM,2013,7,25,30,3,"(41.961563, -87.71937)"
2013-07-25,8:07:40 PM,2013,7,25,30,3,"(41.961958, -87.719365)"
2013-07-25,8:07:51 PM,2013,7,25,30,3,"(41.962447, -87.71937)"
2013-07-25,8:08:00 PM,2013,7,25,30,3,"(41.962817, -87.719383)"
2013-07-25,8:08:10 PM,2013,7,25,30,3,"(41.96332, -87.719395)"
2013-07-25,8:08:21 PM,2013,7,25,30,3,"(41.96384, -87.71941)"
2013-07-25,8:08:30 PM,2013,7,25,30,3,"(41.964238, -87.71942)"
2013-07-25,8:08:40 PM,2013,7,25,30,3,"(41.964685, -87.719467)"
2013-07-25,8:08:50 PM,2013,7,25,30,3,"(41.965047, -87.719497)"
2013-07-25,8:09:00 PM,2013,7,25,30,3,"(41.965415, -87.719515)"
2013-07-25,8:09:11 PM,2013,7,25,30,3,"(41.965907, -87.719523)"
2013-07-25,8:09:20 PM,2013,7,25,30,3,"(41.96671, -87.719447)"
2013-07-25,8:09:30 PM,2013,7,25,30,3,"(41.9671, -87.719438)"
2013-07-25,8:09:40 PM,2013,7,25,30,3,"(41.967572, -87.719458)"
2013-07-25,8:09:51 PM,2013,7,25,30,3,"(41.968015, -87.719465)"
2013-07-25,8:10:01 PM,2013,7,25,30,3,"(41.968092, -87.718933)"
2013-07-25,8:10:10 PM,2013,7,25,30,3,"(41.968082, -87.718483)"
2013-07-25,8:10:20 PM,2013,7,25,30,3,"(41.967912, -87.718268)"
2013-07-25,8:10:30 PM,2013,7,25,30,3,"(41.967587, -87.71826)"
2013-07-25,8:10:40 PM,2013,7,25,30,3,"(41.967138, -87.718243)"
2013-07-25,8:10:51 PM,2013,7,25,30,3,"(41.966613, -87.718203)"
2013-07-25,8:11:00 PM,2013,7,25,30,3,"(41.966235, -87.718202)"
2013-07-25,8:11:11 PM,2013,7,25,30,3,"(41.965792, -87.71816)"
2013-07-25,8:11:20 PM,2013,7,25,30,3,"(41.965328, -87.718152)"
2013-07-25,8:11:40 PM,2013,7,25,30,3,"(41.964562, -87.718103)"
2013-07-25,8:11:50 PM,2013,7,25,30,3,"(41.964047, -87.718063)"
2013-07-25,8:12:01 PM,2013,7,25,30,3,"(41.963563, -87.718025)"
2013-07-25,8:12:10 PM,2013,7,25,30,3,"(41.963188, -87.717995)"
2013-07-25,8:12:21 PM,2013,7,25,30,3,"(41.962573, -87.717973)"
2013-07-25,8:12:31 PM,2013,7,25,30,3,"(41.962045, -87.717957)"
2013-07-25,8:12:41 PM,2013,7,25,30,3,"(41.96147, -87.717975)"
2013-07-25,8:12:50 PM,2013,7,25,30,3,"(41.960973, -87.71797)"
2013-07-25,8:13:01 PM,2013,7,25,30,3,"(41.960543, -87.718013)"
2013-07-25,8:13:10 PM,2013,7,25,30,3,"(41.960162, -87.718013)"
2013-07-25,8:13:20 PM,2013,7,25,30,3,"(41.959737, -87.71799)"
2013-07-25,8:13:31 PM,2013,7,25,30,3,"(41.959183, -87.717968)"
2013-07-25,8:13:40 PM,2013,7,25,30,3,"(41.958777, -87.717962)"
2013-07-25,8:13:51 PM,2013,7,25,30,3,"(41.958185, -87.717955)"
2013-07-25,8:14:00 PM,2013,7,25,30,3,"(41.957637, -87.717927)"
2013-07-25,8:14:10 PM,2013,7,25,30,3,"(41.957228, -87.717917)"
2013-07-25,8:14:21 PM,2013,7,25,30,3,"(41.956727, -87.717893)"
2013-07-25,8:14:30 PM,2013,7,25,30,3,"(41.956328, -87.717872)"
2013-07-25,8:14:40 PM,2013,7,25,30,3,"(41.955975, -87.717847)"
2013-07-25,8:14:51 PM,2013,7,25,30,3,"(41.95563, -87.717858)"
2013-07-25,8:15:01 PM,2013,7,25,30,3,"(41.955235, -87.717843)"
2013-07-25,8:15:11 PM,2013,7,25,30,3,"(41.954798, -87.717822)"
2013-07-25,8:15:20 PM,2013,7,25,30,3,"(41.954358, -87.717703)"
2013-07-25,8:15:30 PM,2013,7,25,30,3,"(41.954322, -87.716962)"
2013-07-25,8:16:00 PM,2013,7,25,30,3,"(41.95468, -87.716623)"
2013-07-25,8:16:11 PM,2013,7,25,30,3,"(41.955077, -87.716638)"
2013-07-25,8:16:20 PM,2013,7,25,30,3,"(41.955472, -87.716658)"
2013-07-25,8:16:30 PM,2013,7,25,30,3,"(41.955965, -87.716695)"
2013-07-25,8:16:41 PM,2013,7,25,30,3,"(41.956538, -87.71672)"
2013-07-25,8:16:50 PM,2013,7,25,30,3,"(41.957018, -87.716738)"
2013-07-25,8:17:01 PM,2013,7,25,30,3,"(41.957572, -87.716743)"
2013-07-25,8:17:11 PM,2013,7,25,30,3,"(41.95801, -87.71676)"
2013-07-25,8:17:21 PM,2013,7,25,30,3,"(41.958417, -87.71679)"
2013-07-25,8:17:30 PM,2013,7,25,30,3,"(41.958708, -87.716795)"
2013-07-25,8:17:41 PM,2013,7,25,30,3,"(41.95909, -87.716798)"
2013-07-25,8:17:50 PM,2013,7,25,30,3,"(41.959435, -87.716803)"
2013-07-25,8:18:00 PM,2013,7,25,30,3,"(41.959895, -87.716843)"
2013-07-25,8:18:10 PM,2013,7,25,30,3,"(41.960368, -87.716857)"
2013-07-25,8:18:31 PM,2013,7,25,30,3,"(41.960862, -87.716868)"
2013-07-25,8:18:40 PM,2013,7,25,30,3,"(41.961227, -87.7169)"
2013-07-25,8:18:51 PM,2013,7,25,30,3,"(41.961683, -87.716938)"
2013-07-25,8:19:01 PM,2013,7,25,30,3,"(41.96216, -87.716948)"
2013-07-25,8:19:10 PM,2013,7,25,30,3,"(41.962565, -87.716958)"
2013-07-25,8:19:21 PM,2013,7,25,30,3,"(41.96315, -87.716985)"
2013-07-25,8:19:31 PM,2013,7,25,30,3,"(41.96366, -87.717007)"
2013-07-25,8:19:40 PM,2013,7,25,30,3,"(41.964122, -87.71701)"
2013-07-25,8:19:51 PM,2013,7,25,30,3,"(41.964545, -87.717023)"
2013-07-25,8:20:00 PM,2013,7,25,30,3,"(41.964907, -87.717032)"
2013-07-25,8:20:11 PM,2013,7,25,30,3,"(41.965377, -87.717033)"
2013-07-25,8:20:20 PM,2013,7,25,30,3,"(41.965775, -87.717062)"
2013-07-25,8:20:30 PM,2013,7,25,30,3,"(41.966222, -87.717088)"
2013-07-25,8:20:40 PM,2013,7,25,30,3,"(41.966738, -87.717118)"
2013-07-25,8:20:51 PM,2013,7,25,30,3,"(41.96731, -87.717112)"
2013-07-25,8:21:01 PM,2013,7,25,30,3,"(41.967817, -87.717113)"
2013-07-25,8:21:10 PM,2013,7,25,30,3,"(41.968023, -87.716757)"
2013-07-25,8:21:21 PM,2013,7,25,30,3,"(41.968053, -87.716023)"
2013-07-25,8:21:30 PM,2013,7,25,30,3,"(41.96775, -87.715872)"
2013-07-25,8:21:40 PM,2013,7,25,30,3,"(41.967342, -87.715848)"
2013-07-25,8:21:50 PM,2013,7,25,30,3,"(41.966838, -87.715818)"
2013-07-25,8:22:01 PM,2013,7,25,30,3,"(41.966527, -87.71581)"
2013-07-25,8:22:11 PM,2013,7,25,30,3,"(41.966103, -87.715772)"
2013-07-25,8:22:20 PM,2013,7,25,30,3,"(41.965737, -87.715745)"
2013-07-25,8:22:30 PM,2013,7,25,30,3,"(41.965417, -87.715735)"
2013-07-25,8:22:41 PM,2013,7,25,30,3,"(41.965207, -87.715697)"
2013-07-25,8:22:51 PM,2013,7,25,30,3,"(41.964945, -87.715662)"
2013-07-25,8:23:01 PM,2013,7,25,30,3,"(41.964508, -87.715628)"
2013-07-25,8:23:10 PM,2013,7,25,30,3,"(41.964267, -87.715615)"
2013-07-25,8:23:20 PM,2013,7,25,30,3,"(41.963827, -87.71561)"
2013-07-25,8:23:31 PM,2013,7,25,30,3,"(41.96336, -87.715617)"
2013-07-25,8:23:41 PM,2013,7,25,30,3,"(41.963, -87.715615)"
2013-07-25,8:23:51 PM,2013,7,25,30,3,"(41.962587, -87.715597)"
2013-07-25,8:24:00 PM,2013,7,25,30,3,"(41.962308, -87.715565)"
2013-07-25,8:24:11 PM,2013,7,25,30,3,"(41.961858, -87.715543)"
2013-07-25,8:24:41 PM,2013,7,25,30,3,"(41.960862, -87.715523)"
2013-07-25,8:24:51 PM,2013,7,25,30,3,"(41.96034, -87.715527)"
2013-07-25,8:25:01 PM,2013,7,25,30,3,"(41.959963, -87.715555)"
2013-07-25,8:25:11 PM,2013,7,25,30,3,"(41.959485, -87.715535)"
2013-07-25,8:25:21 PM,2013,7,25,30,3,"(41.95907, -87.715542)"
2013-07-25,8:25:31 PM,2013,7,25,30,3,"(41.958635, -87.71552)"
2013-07-25,8:25:41 PM,2013,7,25,30,3,"(41.958203, -87.71551)"
2013-07-25,8:25:50 PM,2013,7,25,30,3,"(41.957795, -87.715473)"
2013-07-25,8:26:01 PM,2013,7,25,30,3,"(41.957205, -87.715447)"
2013-07-25,8:26:11 PM,2013,7,25,30,3,"(41.95667, -87.715432)"
2013-07-25,8:26:21 PM,2013,7,25,30,3,"(41.956187, -87.71541)"
2013-07-25,8:26:30 PM,2013,7,25,30,3,"(41.955708, -87.715392)"
2013-07-25,8:26:40 PM,2013,7,25,30,3,"(41.955242, -87.715365)"
2013-07-25,8:26:50 PM,2013,7,25,30,3,"(41.954907, -87.715353)"
2013-07-25,8:27:11 PM,2013,7,25,30,3,"(41.954475, -87.715023)"
2013-07-25,8:27:21 PM,2013,7,25,30,3,"(41.954442, -87.7143)"
2013-07-25,8:27:31 PM,2013,7,25,30,3,"(41.954752, -87.714147)"
2013-07-25,8:27:40 PM,2013,7,25,30,3,"(41.95517, -87.714177)"
2013-07-25,8:27:51 PM,2013,7,25,30,3,"(41.955648, -87.7142)"
2013-07-25,8:28:01 PM,2013,7,25,30,3,"(41.956082, -87.714242)"
2013-07-25,8:28:10 PM,2013,7,25,30,3,"(41.956473, -87.71425)"
2013-07-25,8:28:21 PM,2013,7,25,30,3,"(41.956912, -87.714275)"
2013-07-25,8:28:31 PM,2013,7,25,30,3,"(41.957237, -87.714297)"
2013-07-25,8:28:40 PM,2013,7,25,30,3,"(41.957495, -87.71431)"
2013-07-25,8:28:51 PM,2013,7,25,30,3,"(41.957837, -87.714312)"
2013-07-25,8:29:01 PM,2013,7,25,30,3,"(41.958302, -87.714332)"
2013-07-25,8:29:10 PM,2013,7,25,30,3,"(41.958753, -87.71434)"
2013-07-25,8:29:21 PM,2013,7,25,30,3,"(41.959237, -87.714368)"
2013-07-25,8:29:30 PM,2013,7,25,30,3,"(41.959707, -87.714373)"
2013-07-25,8:29:41 PM,2013,7,25,30,3,"(41.960287, -87.71439)"
2013-07-25,8:29:51 PM,2013,7,25,30,3,"(41.960705, -87.714407)"
2013-07-25,8:30:01 PM,2013,7,25,30,3,"(41.961013, -87.714413)"
2013-07-25,8:30:11 PM,2013,7,25,30,3,"(41.961325, -87.71444)"
2013-07-25,8:30:21 PM,2013,7,25,30,3,"(41.96169, -87.71445)"
2013-07-25,8:30:31 PM,2013,7,25,30,3,"(41.962128, -87.714462)"
2013-07-25,8:30:41 PM,2013,7,25,30,3,"(41.962568, -87.714478)"
2013-07-25,8:30:51 PM,2013,7,25,30,3,"(41.963063, -87.71451)"
2013-07-25,8:31:00 PM,2013,7,25,30,3,"(41.963452, -87.714515)"
2013-07-25,8:31:11 PM,2013,7,25,30,3,"(41.96397, -87.714528)"
2013-07-25,8:31:31 PM,2013,7,25,30,3,"(41.964343, -87.71388)"
2013-07-25,8:32:01 PM,2013,7,25,30,3,"(41.9645, -87.713375)"
2013-07-25,8:32:11 PM,2013,7,25,30,3,"(41.965203, -87.713333)"
2013-07-25,8:32:21 PM,2013,7,25,30,3,"(41.965873, -87.71337)"
2013-07-25,8:32:30 PM,2013,7,25,30,3,"(41.966315, -87.713442)"
2013-07-25,8:32:41 PM,2013,7,25,30,3,"(41.966368, -87.71408)"
2013-07-25,8:32:50 PM,2013,7,25,30,3,"(41.966412, -87.714497)"
2013-07-25,8:33:11 PM,2013,7,25,30,3,"(41.967075, -87.71461)"
2013-07-25,8:33:21 PM,2013,7,25,30,3,"(41.967412, -87.714657)"
2013-07-25,8:33:31 PM,2013,7,25,30,3,"(41.967843, -87.714648)"
2013-07-25,8:33:41 PM,2013,7,25,30,3,"(41.96788, -87.714183)"
2013-07-25,8:34:31 PM,2013,7,25,30,3,"(41.96772, -87.713428)"
2013-07-25,8:34:41 PM,2013,7,25,30,3,"(41.967343, -87.713388)"
2013-07-25,8:34:51 PM,2013,7,25,30,3,"(41.966905, -87.713365)"
2013-07-25,8:40:41 PM,2013,7,25,30,3,"(41.964367, -87.71342)"
2013-07-25,8:40:51 PM,2013,7,25,30,3,"(41.963818, -87.713398)"
2013-07-25,8:41:01 PM,2013,7,25,30,3,"(41.96331, -87.71336)"
2013-07-25,8:41:11 PM,2013,7,25,30,3,"(41.962793, -87.713323)"
2013-07-25,8:41:21 PM,2013,7,25,30,3,"(41.962352, -87.713262)"
2013-07-25,8:41:30 PM,2013,7,25,30,3,"(41.961933, -87.713228)"
2013-07-25,8:41:41 PM,2013,7,25,30,3,"(41.961505, -87.713222)"
2013-07-25,8:41:51 PM,2013,7,25,30,3,"(41.961433, -87.713862)"
2013-07-25,8:42:01 PM,2013,7,25,30,3,"(41.961377, -87.714653)"
2013-07-25,8:42:11 PM,2013,7,25,30,3,"(41.961335, -87.715363)"
2013-07-25,8:42:21 PM,2013,7,25,30,3,"(41.961325, -87.716023)"
2013-07-25,8:42:31 PM,2013,7,25,30,3,"(41.96127, -87.716797)"
2013-07-25,8:42:51 PM,2013,7,25,30,3,"(41.961213, -87.718392)"
2013-07-25,8:43:01 PM,2013,7,25,30,3,"(41.961212, -87.719052)"
2013-07-25,8:43:11 PM,2013,7,25,30,3,"(41.961597, -87.719178)"
2013-07-25,8:43:21 PM,2013,7,25,30,3,"(41.96193, -87.719178)"
2013-07-25,8:43:31 PM,2013,7,25,30,3,"(41.962315, -87.719213)"
2013-07-25,8:43:41 PM,2013,7,25,30,3,"(41.962702, -87.719228)"
2013-07-25,8:43:51 PM,2013,7,25,30,3,"(41.962778, -87.71892)"
2013-07-25,8:44:01 PM,2013,7,25,30,3,"(41.962767, -87.718477)"
2013-07-25,8:44:11 PM,2013,7,25,30,3,"(41.96285, -87.71794)"
2013-07-25,8:44:20 PM,2013,7,25,30,3,"(41.962872, -87.717397)"
2013-07-25,8:44:31 PM,2013,7,25,30,3,"(41.962888, -87.717087)"
2013-07-25,8:45:01 PM,2013,7,25,30,3,"(41.962998, -87.716277)"
2013-07-25,8:45:11 PM,2013,7,25,30,3,"(41.963027, -87.715697)"
2013-07-25,8:45:21 PM,2013,7,25,30,3,"(41.963045, -87.715102)"
2013-07-25,8:45:31 PM,2013,7,25,30,3,"(41.962992, -87.714585)"
2013-07-25,8:45:41 PM,2013,7,25,30,3,"(41.963012, -87.713963)"
2013-07-25,8:47:01 PM,2013,7,25,30,3,"(41.960427, -87.713307)"
2013-07-25,8:47:11 PM,2013,7,25,30,3,"(41.959748, -87.713282)"
2013-07-25,8:47:21 PM,2013,7,25,30,3,"(41.959405, -87.713365)"
2013-07-25,8:47:31 PM,2013,7,25,30,3,"(41.959385, -87.713863)"
2013-07-25,8:47:41 PM,2013,7,25,30,3,"(41.959355, -87.71439)"
2013-07-25,8:47:51 PM,2013,7,25,30,3,"(41.959322, -87.715057)"
2013-07-25,8:48:00 PM,2013,7,25,30,3,"(41.95931, -87.715563)"
2013-07-25,8:48:11 PM,2013,7,25,30,3,"(41.959288, -87.716238)"
2013-07-25,8:48:31 PM,2013,7,25,30,3,"(41.959248, -87.717335)"
2013-07-25,8:48:41 PM,2013,7,25,30,3,"(41.959245, -87.71786)"
2013-07-25,8:48:51 PM,2013,7,25,30,3,"(41.959228, -87.718517)"
2013-07-25,8:49:00 PM,2013,7,25,30,3,"(41.959193, -87.719015)"
2013-07-25,8:49:11 PM,2013,7,25,30,3,"(41.959113, -87.719752)"
2013-07-25,8:49:31 PM,2013,7,25,30,3,"(41.958757, -87.720073)"
2013-07-25,8:49:41 PM,2013,7,25,30,3,"(41.958323, -87.720052)"
2013-07-25,8:49:51 PM,2013,7,25,30,3,"(41.957893, -87.72005)"
2013-07-25,8:50:01 PM,2013,7,25,30,3,"(41.95763, -87.720042)"
2013-07-25,8:50:11 PM,2013,7,25,30,3,"(41.957597, -87.719608)"
2013-07-25,8:50:21 PM,2013,7,25,30,3,"(41.957572, -87.719082)"
2013-07-25,8:50:31 PM,2013,7,25,30,3,"(41.957557, -87.718532)"
2013-07-25,8:50:41 PM,2013,7,25,30,3,"(41.95752, -87.717993)"
2013-07-25,8:50:51 PM,2013,7,25,30,3,"(41.95751, -87.717415)"
2013-07-25,8:51:00 PM,2013,7,25,30,3,"(41.957493, -87.716992)"
2013-07-25,8:51:11 PM,2013,7,25,30,3,"(41.957507, -87.7163)"
2013-07-25,8:51:21 PM,2013,7,25,30,3,"(41.957508, -87.715608)"
2013-07-25,8:51:31 PM,2013,7,25,30,3,"(41.957542, -87.714883)"
2013-07-25,8:51:41 PM,2013,7,25,30,3,"(41.957575, -87.714365)"
2013-07-25,8:51:51 PM,2013,7,25,30,3,"(41.957558, -87.713755)"
2013-07-25,8:52:01 PM,2013,7,25,30,3,"(41.957532, -87.713337)"
2013-07-25,8:52:11 PM,2013,7,25,30,3,"(41.957067, -87.713243)"
2013-07-25,8:52:21 PM,2013,7,25,30,3,"(41.95672, -87.713103)"
2013-07-25,8:52:31 PM,2013,7,25,30,3,"(41.956693, -87.712673)"
2013-07-25,8:52:41 PM,2013,7,25,30,3,"(41.956688, -87.712202)"
2013-07-25,8:52:51 PM,2013,7,25,30,3,"(41.95667, -87.711622)"
2013-07-25,8:53:01 PM,2013,7,25,30,3,"(41.95667, -87.711117)"
2013-07-25,8:53:11 PM,2013,7,25,30,3,"(41.956645, -87.71081)"
2013-07-25,8:53:31 PM,2013,7,25,30,3,"(41.95657, -87.709687)"
2013-07-25,8:53:41 PM,2013,7,25,30,3,"(41.956583, -87.70909)"
2013-07-25,8:54:21 PM,2013,7,25,30,3,"(41.955555, -87.708485)"
2013-07-25,8:54:31 PM,2013,7,25,30,3,"(41.955512, -87.708847)"
2013-07-25,8:54:41 PM,2013,7,25,30,3,"(41.955495, -87.709215)"
2013-07-25,8:54:51 PM,2013,7,25,30,3,"(41.9555, -87.709655)"
2013-07-25,8:55:01 PM,2013,7,25,30,3,"(41.955512, -87.710063)"
2013-07-25,8:55:10 PM,2013,7,25,30,3,"(41.955565, -87.7104)"
2013-07-25,8:55:21 PM,2013,7,25,30,3,"(41.955498, -87.710868)"
2013-07-25,8:55:31 PM,2013,7,25,30,3,"(41.955452, -87.711368)"
2013-07-25,8:55:41 PM,2013,7,25,30,3,"(41.955422, -87.712045)"
2013-07-25,8:55:51 PM,2013,7,25,30,3,"(41.955423, -87.712495)"
2013-07-25,8:56:01 PM,2013,7,25,30,3,"(41.955398, -87.713027)"
2013-07-25,8:56:11 PM,2013,7,25,30,3,"(41.95542, -87.71359)"
2013-07-25,8:56:21 PM,2013,7,25,30,3,"(41.955445, -87.714222)"
2013-07-25,8:56:41 PM,2013,7,25,30,3,"(41.955353, -87.715068)"
2013-07-25,8:56:51 PM,2013,7,25,30,3,"(41.95526, -87.715748)"
2013-07-25,8:57:01 PM,2013,7,25,30,3,"(41.955275, -87.716308)"
2013-07-25,8:57:11 PM,2013,7,25,30,3,"(41.95527, -87.716953)"
2013-07-25,8:57:31 PM,2013,7,25,30,3,"(41.95519, -87.71741)"
2013-07-25,8:57:41 PM,2013,7,25,30,3,"(41.954667, -87.717417)"
2013-07-25,8:57:51 PM,2013,7,25,30,3,"(41.954117, -87.717387)"
2013-07-25,8:58:01 PM,2013,7,25,30,3,"(41.953835, -87.717398)"
2013-07-25,8:59:11 PM,2013,7,25,30,3,"(41.953643, -87.717345)"
2013-07-25,9:00:11 PM,2013,7,25,30,3,"(41.95443, -87.712815)"
2013-07-25,9:00:21 PM,2013,7,25,30,3,"(41.95476, -87.71263)"
2013-07-25,9:00:31 PM,2013,7,25,30,3,"(41.954775, -87.712062)"
2013-07-25,9:00:41 PM,2013,7,25,30,3,"(41.954778, -87.711558)"
2013-07-25,9:00:51 PM,2013,7,25,30,3,"(41.954812, -87.711082)"
2013-07-25,9:01:01 PM,2013,7,25,30,3,"(41.954828, -87.710582)"
2013-07-25,9:01:11 PM,2013,7,25,30,3,"(41.954487, -87.710558)"
2013-07-25,9:01:21 PM,2013,7,25,30,3,"(41.954168, -87.710548)"
2013-07-25,9:01:41 PM,2013,7,25,30,3,"(41.953975, -87.709812)"
2013-07-25,9:01:51 PM,2013,7,25,30,3,"(41.954143, -87.709313)"
2013-07-25,9:02:01 PM,2013,7,25,30,3,"(41.954665, -87.709342)"
2013-07-25,9:02:11 PM,2013,7,25,30,3,"(41.955072, -87.70933)"
2013-07-25,9:02:21 PM,2013,7,25,30,3,"(41.955563, -87.709378)"
2013-07-25,9:02:31 PM,2013,7,25,30,3,"(41.955637, -87.709727)"
2013-07-25,9:02:41 PM,2013,7,25,30,3,"(41.955612, -87.710255)"
2013-07-25,9:02:51 PM,2013,7,25,30,3,"(41.955617, -87.710755)"
2013-07-25,9:03:01 PM,2013,7,25,30,3,"(41.955637, -87.711232)"
2013-07-25,9:03:11 PM,2013,7,25,30,3,"(41.955607, -87.71156)"
2013-07-25,9:03:21 PM,2013,7,25,30,3,"(41.955643, -87.712157)"
2013-07-25,9:03:31 PM,2013,7,25,30,3,"(41.955662, -87.712652)"
2013-07-25,9:03:51 PM,2013,7,25,30,3,"(41.9566, -87.712697)"
2013-07-25,9:04:01 PM,2013,7,25,30,3,"(41.956587, -87.71215)"
2013-07-25,9:04:11 PM,2013,7,25,30,3,"(41.956585, -87.711538)"
2013-07-25,9:04:21 PM,2013,7,25,30,3,"(41.956583, -87.710922)"
2013-07-25,9:04:31 PM,2013,7,25,30,3,"(41.956577, -87.710557)"
2013-07-25,9:04:41 PM,2013,7,25,30,3,"(41.956527, -87.710028)"
2013-07-25,9:04:51 PM,2013,7,25,30,3,"(41.95655, -87.709295)"
2013-07-25,9:05:01 PM,2013,7,25,30,3,"(41.956553, -87.708665)"
2013-07-25,9:05:11 PM,2013,7,25,30,3,"(41.956578, -87.70846)"
2013-07-25,9:06:51 PM,2013,7,25,30,3,"(41.957417, -87.708752)"
2013-07-25,9:07:01 PM,2013,7,25,30,3,"(41.957417, -87.709117)"
2013-07-25,9:07:11 PM,2013,7,25,30,3,"(41.957383, -87.709515)"
2013-07-25,9:07:21 PM,2013,7,25,30,3,"(41.957355, -87.709942)"
2013-07-25,9:07:41 PM,2013,7,25,30,3,"(41.957268, -87.710747)"
2013-07-25,9:08:01 PM,2013,7,25,30,3,"(41.957225, -87.711638)"
2013-07-25,9:08:11 PM,2013,7,25,30,3,"(41.957252, -87.712235)"
2013-07-25,9:09:11 PM,2013,7,25,30,3,"(41.95807, -87.71278)"
2013-07-25,9:09:21 PM,2013,7,25,30,3,"(41.958193, -87.712467)"
2013-07-25,9:09:31 PM,2013,7,25,30,3,"(41.958212, -87.712002)"
2013-07-25,9:09:41 PM,2013,7,25,30,3,"(41.958225, -87.711407)"
2013-07-25,9:09:51 PM,2013,7,25,30,3,"(41.958192, -87.710823)"
2013-07-25,9:10:01 PM,2013,7,25,30,3,"(41.958413, -87.71063)"
2013-07-25,9:10:11 PM,2013,7,25,30,3,"(41.958848, -87.710658)"
2013-07-25,9:10:21 PM,2013,7,25,30,3,"(41.959105, -87.710555)"
2013-07-25,9:10:31 PM,2013,7,25,30,3,"(41.959115, -87.710088)"
2013-07-25,9:10:41 PM,2013,7,25,30,3,"(41.959123, -87.709648)"
2013-07-25,9:10:51 PM,2013,7,25,30,3,"(41.95914, -87.709087)"
2013-07-25,9:11:01 PM,2013,7,25,30,3,"(41.959155, -87.708488)"
2013-07-25,9:11:11 PM,2013,7,25,30,3,"(41.959123, -87.708298)"
2013-07-25,9:12:01 PM,2013,7,25,30,3,"(41.957328, -87.709222)"
2013-07-25,9:12:11 PM,2013,7,25,30,3,"(41.957648, -87.709327)"
2013-07-25,9:12:21 PM,2013,7,25,30,3,"(41.958058, -87.709382)"
2013-07-25,9:12:31 PM,2013,7,25,30,3,"(41.958428, -87.709415)"
2013-07-25,9:12:41 PM,2013,7,25,30,3,"(41.958817, -87.70946)"
2013-07-25,9:12:51 PM,2013,7,25,30,3,"(41.959223, -87.70947)"
2013-07-25,9:13:01 PM,2013,7,25,30,3,"(41.959665, -87.709465)"
2013-07-25,9:13:11 PM,2013,7,25,30,3,"(41.96003, -87.709462)"
2013-07-25,9:13:21 PM,2013,7,25,30,3,"(41.96047, -87.709475)"
2013-07-25,9:13:41 PM,2013,7,25,30,3,"(41.960807, -87.710202)"
2013-07-25,9:14:01 PM,2013,7,25,30,3,"(41.960523, -87.710613)"
2013-07-25,9:14:11 PM,2013,7,25,30,3,"(41.960107, -87.710587)"
2013-07-25,9:14:21 PM,2013,7,25,30,3,"(41.959912, -87.710975)"
2013-07-25,9:14:31 PM,2013,7,25,30,3,"(41.959912, -87.711537)"
2013-07-25,9:14:41 PM,2013,7,25,30,3,"(41.959832, -87.71215)"
2013-07-25,9:15:11 PM,2013,7,25,30,3,"(41.959112, -87.712832)"
2013-07-25,9:15:21 PM,2013,7,25,30,3,"(41.959027, -87.712413)"
2013-07-25,9:15:31 PM,2013,7,25,30,3,"(41.959055, -87.711887)"
2013-07-25,9:15:41 PM,2013,7,25,30,3,"(41.959085, -87.711258)"
2013-07-25,9:15:51 PM,2013,7,25,30,3,"(41.959137, -87.710652)"
2013-07-25,9:16:01 PM,2013,7,25,30,3,"(41.95921, -87.71005)"
2013-07-25,9:16:11 PM,2013,7,25,30,3,"(41.959215, -87.70942)"
2013-07-25,9:16:21 PM,2013,7,25,30,3,"(41.959223, -87.708775)"
2013-07-25,9:18:01 PM,2013,7,25,30,3,"(41.96018, -87.710627)"
2013-07-25,9:18:11 PM,2013,7,25,30,3,"(41.959695, -87.710575)"
2013-07-25,9:18:21 PM,2013,7,25,30,3,"(41.959255, -87.71056)"
2013-07-25,9:18:31 PM,2013,7,25,30,3,"(41.95875, -87.71053)"
2013-07-25,9:18:41 PM,2013,7,25,30,3,"(41.958262, -87.710518)"
2013-07-25,9:18:51 PM,2013,7,25,30,3,"(41.957825, -87.7105)"
2013-07-25,9:19:01 PM,2013,7,25,30,3,"(41.957363, -87.710497)"
2013-07-25,9:19:11 PM,2013,7,25,30,3,"(41.956908, -87.710488)"
